concept_id,label,concept_class
1002774,Study observation | Fetus | Superior vena cava | OB ultrasound,LoincHierarchy
1002775,Intravascular mean | Left pulmonary artery | Specific central blood pressure,LoincHierarchy
1002776,Intravascular mean | Renal artery Right | Specific central blood pressure,LoincHierarchy
1002778,Body temperature panel | Patient | Temperature Panel,LoincHierarchy
1002779,Long axis | Fetus | Foot Right | OB ultrasound,LoincHierarchy
1002782,Heart rate | XXX | Specific heart rate,LoincHierarchy
1002783,Study observation.general 3rd trimester | Fetus | OB ultrasound,LoincHierarchy
1002785,Ob Ultrasound Panel,LoincHierarchy
1002786,Intrachamber diastolic | Heart ventricle - left | Specific central blood pressure,LoincHierarchy
1002787,Body temperature | Blood venous | Specific body temperature,LoincHierarchy
1002794,Intravascular systolic | Femoral artery Right | Specific blood pressure,LoincHierarchy
1002795,Specific respiratory,LoincHierarchy
1002803,Intravascular systolic | Iliac artery Left | Specific blood pressure,LoincHierarchy
1002804,Arterial pulse intensity | Popliteal artery Left | Specific heart rate,LoincHierarchy
1002805,Edema,LoincComponent
1002806,Diameter | Fetus | Lung Left | OB ultrasound,LoincHierarchy
1002807,Intravascular mean | Aorta abdominal proximal | Specific central blood pressure,LoincHierarchy
1002808,Diameter | Colon lumen | OB ultrasound,LoincHierarchy
1002812,Shunt left-right intracardiac | Heart | Specific hemodynamics,LoincHierarchy
1002813,Body mass index (BMI) | Patient | General body weight,LoincHierarchy
1002815,Intrachamber | Heart.atrium Right | Specific central blood pressure,LoincHierarchy
1002816,Diameter.long | Fetus | OB ultrasound,LoincHierarchy
1002817,Intravascular systolic | Dorsal pedal artery | Specific blood pressure,LoincHierarchy
1002818,Pulse wave form | Radial artery Left | Specific heart rate,LoincHierarchy
1002821,Work/Heart rate/Body surface area | Heart.ventricle Right | Specific hemodynamics,LoincHierarchy
1002824,Intravascular diastolic | Dorsal pedal artery | Specific blood pressure,LoincHierarchy
1002826,SaO2 | Ductus arteriosus | Specific hemodynamics,LoincHierarchy
1002827,Study observation | Fetus | Mitral valve | OB ultrasound,LoincHierarchy
1002840,Intravascular mean | Femoral artery Right | Specific blood pressure,LoincHierarchy
1002843,Intravascular diastolic | Ulnar artery Left | Specific blood pressure,LoincHierarchy
1002844,Systolic flow/Diastolic flow | Fetus | Umbilical artery at fetus | OB ultrasound,LoincHierarchy
1002852,Pulse wave form | Dorsal pedal artery | Specific heart rate,LoincHierarchy
1002856,Study observation | Fetus | Heart ventricle Left outflow tract | OB ultrasound,LoincHierarchy
